iter	AUC	CrossEntropy
883	0.7753462195	0.512515332
884	0.7753574252	0.512499707
885	0.7753733397	0.5124798503
886	0.7753837109	0.5124611654
887	0.7753959	0.5124408203
888	0.7754001021	0.5124266927
889	0.7754253745	0.5124019206
890	0.7754555345	0.5123772786
891	0.7754566073	0.5123619141
892	0.775468111	0.5123448242
893	0.7754716873	0.5123278646
894	0.7754882574	0.5123082357
895	0.7755010128	0.5122894531
896	0.7755251825	0.5122673828
897	0.7755285501	0.5122515299
898	0.7755403519	0.5122344401
899	0.7755480409	0.5122181315
900	0.7755550742	0.5122031576
901	0.7755669355	0.5121855794
902	0.7755743265	0.5121694661
903	0.7755937576	0.5121484375
904	0.7756031752	0.5121318685
905	0.7756078243	0.5121170247
906	0.775611937	0.5121022135
907	0.7756229043	0.512084668
908	0.7756328881	0.5120677409
909	0.7756367922	0.5120527344
910	0.7756432295	0.5120392578
911	0.7756460011	0.5120228516
912	0.7756655812	0.5120023763
913	0.7756701708	0.5119868815
914	0.7757093906	0.5119583333
915	0.7757114172	0.5119417969
916	0.7757251263	0.5119271159
917	0.775731504	0.5119101888
918	0.7757394314	0.5118944336
919	0.7757644057	0.5118720378
920	0.7757725716	0.5118572917
921	0.7757784724	0.5118424805
922	0.7757822275	0.5118251628
923	0.7758177519	0.5117955729
924	0.7758304477	0.5117786458
925	0.7758394182	0.5117640625
926	0.7758487761	0.511748763
927	0.775857985	0.5117308919
928	0.7758641243	0.5117156576
929	0.7758814096	0.511696875
930	0.7758886814	0.5116820313
931	0.775898397	0.5116667643
932	0.7759048939	0.5116511393
933	0.7759094834	0.5116357422
934	0.7759159207	0.5116203125
935	0.7759232521	0.5116055664
936	0.7759321928	0.511589681
937	0.7759375572	0.5115734375
938	0.7759469151	0.5115572917
939	0.7759596109	0.5115417318
940	0.7759829164	0.5115179362
941	0.775990814	0.5115023112
942	0.7759913206	0.5114891602
943	0.7759982347	0.5114743164
944	0.7760094404	0.5114597331
945	0.776019454	0.5114467122
946	0.7760269046	0.5114320638
947	0.7760362029	0.5114204427
948	0.7760453224	0.5114065104
949	0.7760519981	0.511393099
950	0.7760545015	0.5113796875
951	0.7760637999	0.5113648112
952	0.7760720551	0.5113519206
953	0.7760773897	0.5113362956
954	0.776099205	0.5113167643
955	0.7761084735	0.5113016602
956	0.7761337459	0.5112795898
957	0.7761512399	0.5112622721
958	0.7761599422	0.5112498047
959	0.7761859894	0.5112279622
960	0.7761934996	0.5112126628
961	0.776196897	0.5111984049
962	0.7762060165	0.5111852214
963	0.776214838	0.5111716146
964	0.7762352824	0.5111496094
965	0.7762439251	0.5111343099
966	0.7762690783	0.5111119792
967	0.7762721777	0.5110984049
968	0.7762814164	0.5110827148
969	0.7762847841	0.5110666992
970	0.776293695	0.5110493815
971	0.7763059735	0.5110311849
972	0.7763161063	0.511018099
973	0.7763220072	0.5110056641
974	0.7763495743	0.5109845703
975	0.7763603926	0.5109693359
976	0.7763738632	0.5109525716
977	0.7763807178	0.5109379232
978	0.7763932347	0.5109218099
979	0.7763939798	0.5109062826
980	0.7764186263	0.5108850911
981	0.7764362693	0.5108658529
982	0.7764447331	0.5108500977
983	0.7764711976	0.5108277995
984	0.7764801383	0.5108152344
985	0.7764850557	0.5108010742
986	0.7764862776	0.5107865234
987	0.7764848471	0.5107756836
988	0.7764908671	0.5107611979
989	0.7765293121	0.5107333008
990	0.7765359879	0.5107198242
991	0.7765491605	0.5107052409
992	0.7765558958	0.5106903971
993	0.776564002	0.5106733073
994	0.7765719295	0.5106614583
995	0.7765783072	0.510649707
996	0.7765803337	0.5106368164
997	0.7765876651	0.5106222005
998	0.7766095996	0.5106022135
999	0.7766191363	0.5105888672
1000	0.7766331732	0.5105738281
1001	0.7766385078	0.5105621419
1002	0.7766479254	0.5105479818
1003	0.7766548991	0.5105348307
1004	0.7766645551	0.5105213867
1005	0.7766737342	0.5105082357
1006	0.7767007947	0.5104876302
1007	0.7767086029	0.5104736003
1008	0.7767452002	0.510445931
1009	0.7767533064	0.5104344401
1010	0.7767593563	0.5104208984
1011	0.776763916	0.5104077148
1012	0.7767843604	0.5103883789
1013	0.7767885923	0.5103751628
1014	0.7767953277	0.5103621094
1015	0.7768048048	0.5103486979
1016	0.7768301368	0.5103261719
1017	0.7768388987	0.5103126953
1018	0.7768455744	0.5103
1019	0.7768515348	0.5102876302
1020	0.7768589854	0.5102750977
1021	0.7768704891	0.5102616211
1022	0.7768832147	0.5102454102
1023	0.7768911123	0.5102329427
1024	0.776917398	0.510211849
1025	0.7769222856	0.5101990885
1026	0.7769263387	0.5101859375
1027	0.7769310474	0.5101742513
1028	0.7769377232	0.5101608073
1029	0.7769556642	0.5101415365
1030	0.776961863	0.5101289714
1031	0.7769697905	0.5101186523
1032	0.7769729495	0.5101066732
1033	0.7769804001	0.5100939128
1034	0.7769861817	0.5100833333
1035	0.7769930363	0.5100700521
1036	0.7770038247	0.5100556966
1037	0.7770085335	0.5100424479
1038	0.7770183086	0.510030013
1039	0.7770243287	0.5100180013
1040	0.7770617604	0.5099899414
1041	0.7770696878	0.5099749023
1042	0.7770863771	0.509959082
1043	0.7770943642	0.5099462891
1044	0.777100563	0.5099367839
1045	0.7771149874	0.509922526
1046	0.7771224976	0.5099095378
1047	0.7771326303	0.5098981445
1048	0.7771560252	0.5098780273
1049	0.7771597803	0.5098647461
1050	0.7771860361	0.5098440104
1051	0.777192831	0.5098321615
1052	0.7772007585	0.5098207031
1053	0.7772109509	0.5098068685
1054	0.777215898	0.509794401
1055	0.7772183716	0.5097845052
1056	0.7772286832	0.5097714193
1057	0.7772337198	0.5097596354
1058	0.7772379518	0.5097480143
1059	0.7772446871	0.5097354818
1060	0.77725178	0.5097235352
1061	0.7772600651	0.5097134766
1062	0.7772874832	0.5096901367
1063	0.7772900462	0.5096796875
1064	0.7772957087	0.5096684245
1065	0.7773137689	0.5096503581
1066	0.7773449421	0.5096265625
1067	0.7773537636	0.5096118815
1068	0.7773554921	0.5096000651
1069	0.7773610353	0.5095884115
1070	0.7773762345	0.5095726237
1071	0.7773828506	0.5095606445
1072	0.7773855329	0.5095484375
1073	0.7774094939	0.5095293945
1074	0.7774116397	0.5095163411
1075	0.777425468	0.5095013672
1076	0.77743119	0.5094903646
1077	0.7774400115	0.5094781576
1078	0.7774430513	0.509466862
1079	0.7774516046	0.5094549154
1080	0.7774503231	0.5094450521
1081	0.7774599195	0.5094308268
1082	0.7774674296	0.5094183594
1083	0.7774733305	0.5094072917
1084	0.7774800062	0.5093946289
1085	0.7774864137	0.5093841797
1086	0.7774960399	0.5093716797
1087	0.7775240541	0.5093493815
1088	0.7775288224	0.5093366862
1089	0.7775330544	0.5093249674
1090	0.7775409222	0.5093132487
1091	0.7775692344	0.5092909831
1092	0.7775771022	0.5092796224
1093	0.7775850296	0.5092686198
1094	0.7776166201	0.5092448242
1095	0.7776194811	0.5092348307
1096	0.7776220739	0.5092248047
1097	0.7776301503	0.5092103516
1098	0.7776349485	0.509197819
1099	0.77764678	0.5091832031
1100	0.7776494026	0.5091720703
1101	0.7776543498	0.5091607422
1102	0.7776646018	0.5091492187
1103	0.7776712179	0.509139974
1104	0.7776813507	0.5091283854
1105	0.7776891887	0.5091171875
1106	0.7776975036	0.5091041341
1107	0.7777004242	0.5090920247
1108	0.7777222991	0.5090725911
1109	0.7777295709	0.5090624023
1110	0.7777328789	0.5090496745
1111	0.7777533829	0.5090317708
1112	0.7777587175	0.509019694
1113	0.7777801156	0.5090016276
1114	0.7777867913	0.5089909505
1115	0.7777946591	0.5089780924
1116	0.7778020501	0.5089670247
1117	0.7778065801	0.5089573242
1118	0.777815938	0.5089447917
1119	0.7778282762	0.5089309896
1120	0.7778571248	0.5089085612
1121	0.7778776288	0.5088898763
1122	0.7778975964	0.5088722331
1123	0.7779058218	0.5088616536
1124	0.7779125571	0.5088509766
1125	0.7779317498	0.508833724
1126	0.7779369354	0.5088254883
1127	0.777962327	0.5088045247
1128	0.7779670358	0.5087937826
1129	0.7779702544	0.5087846354
1130	0.7779733539	0.5087732747
1131	0.7779763341	0.5087639974
1132	0.7779902816	0.5087509766
1133	0.7779944539	0.5087414714
1134	0.7780024409	0.5087317708
1135	0.7780066729	0.5087200195
1136	0.7780125439	0.5087077474
1137	0.7780402899	0.5086866211
1138	0.7780438662	0.5086765951
1139	0.778062582	0.5086605143
1140	0.7780895829	0.5086388021
1141	0.7781056762	0.5086234375
1142	0.7781094909	0.5086135417
1143	0.778111577	0.5086045247
1144	0.7781133652	0.508594401
1145	0.7781187594	0.5085833008
1146	0.7781274319	0.508572168
1147	0.7781312466	0.5085633138
1148	0.7781406641	0.5085532227
1149	0.7781549692	0.5085375
1150	0.7781642675	0.5085268229
1151	0.7781737447	0.5085155924
1152	0.7781769037	0.5085050456
1153	0.7781803012	0.5084966146
1154	0.7781858444	0.5084868815
1155	0.7781900764	0.5084754883
1156	0.778195858	0.5084663737
1157	0.7782008648	0.5084555339
1158	0.7782025337	0.5084458333
1159	0.7782076001	0.5084365885
1160	0.7782129049	0.5084261719
1161	0.778215766	0.5084157552
1162	0.7782221437	0.5084058268
1163	0.7782286406	0.5083956706
1164	0.7782337666	0.5083870443
1165	0.7782429159	0.5083760417
1166	0.7782489657	0.5083659505
1167	0.7782539129	0.508355599
1168	0.7782563567	0.5083461263
1169	0.7782618999	0.5083363607
1170	0.7782670856	0.5083283203
1171	0.7782741189	0.5083163411
1172	0.7782787085	0.5083070964
1173	0.7782897055	0.5082938477
1174	0.7782951593	0.5082836914
1175	0.7783015072	0.5082730143
1176	0.7783079445	0.5082626953
1177	0.7783119678	0.508254362
1178	0.7783325315	0.5082380208
1179	0.7783364952	0.5082267253
1180	0.7783419192	0.5082162435
1181	0.77834934	0.5082054687
1182	0.7783752084	0.5081848633
1183	0.7783793211	0.5081755534
1184	0.778408587	0.5081524414
1185	0.77842623	0.5081369466
1186	0.7784344554	0.5081255859
1187	0.7784414887	0.5081145182
1188	0.7784437537	0.5081043945
1189	0.7784530818	0.5080938802
1190	0.7784771919	0.5080749349
1191	0.7785022259	0.5080530924
1192	0.7785084248	0.5080448568
1193	0.778514266	0.5080365234
1194	0.778518796	0.508025293
1195	0.7785291672	0.5080123698
1196	0.7785351276	0.5080024089
1197	0.7785441279	0.5079928711
1198	0.7785484195	0.5079853841
1199	0.7785518765	0.5079786784
1200	0.7785712481	0.5079620117
1201	0.7785860896	0.5079469076
1202	0.7785905004	0.5079380534
1203	0.7786072493	0.5079228516
1204	0.7786102295	0.5079163737
1205	0.7786191106	0.5079047201
1206	0.778624624	0.5078958333
1207	0.7786316574	0.5078871419
1208	0.7786374986	0.5078758138
1209	0.7786440849	0.5078677734
1210	0.7786521316	0.5078569336
1211	0.7786614299	0.5078439779
1212	0.7786671519	0.5078349284
1213	0.7786903381	0.5078161458
1214	0.7786979079	0.5078060547
1215	0.7787160277	0.5077901042
1216	0.7787196934	0.5077808594
1217	0.778726697	0.5077702474
1218	0.7787329853	0.5077619141
1219	0.7787557542	0.507743099
1220	0.7787626386	0.507733724
1221	0.7787674069	0.5077223307
1222	0.7787746191	0.5077120117
1223	0.7787795067	0.5077013997
1224	0.7787876725	0.5076926432
1225	0.7787950635	0.5076824219
1226	0.7788010836	0.5076739258
1227	0.7788056135	0.507665332
1228	0.7788137197	0.5076561849
1229	0.7788214087	0.5076451497
1230	0.7788260579	0.5076368164
1231	0.7788321972	0.5076294596
1232	0.7788409591	0.5076189453
1233	0.7788475752	0.5076080404
1234	0.7788545489	0.5075990885
1235	0.778858006	0.5075902344
1236	0.7788627744	0.5075817057
1237	0.778876543	0.5075676107
1238	0.7788822651	0.5075575195
1239	0.7788856626	0.5075489258
1240	0.7788926363	0.5075390625
1241	0.7788992524	0.5075302734
1242	0.7789003253	0.5075226563
1243	0.7789061368	0.5075133789
1244	0.7789134979	0.5075040039
1245	0.7789373994	0.5074849935
1246	0.7789434791	0.5074761393
1247	0.7789468765	0.5074663411
1248	0.7789485455	0.5074577474
1249	0.7789562345	0.5074474935
1250	0.7789601684	0.5074396484
1251	0.7789801359	0.5074237956
1252	0.7789877653	0.5074152995
1253	0.7789999247	0.5074008138
1254	0.779007256	0.5073918945
1255	0.7790109515	0.5073834635
1256	0.7790186405	0.5073723307
1257	0.7790244222	0.5073629232
1258	0.7790308297	0.5073537435
1259	0.7790396214	0.5073431641
1260	0.7790395617	0.5073357747
1261	0.7790447474	0.5073258138
1262	0.7790492773	0.5073160482
1263	0.7790566683	0.507306901
1264	0.7790613174	0.5072984375
1265	0.7790658474	0.507290332
1266	0.7790707946	0.5072824544
1267	0.7790762186	0.5072738607
1268	0.7790768147	0.5072660807
1269	0.779081881	0.5072559245
1270	0.7790868282	0.5072474935
1271	0.7790990472	0.5072363932
1272	0.7791021466	0.5072286784
1273	0.7791081071	0.5072192057
1274	0.7791240811	0.5072044922
1275	0.7791289985	0.5071958659
1276	0.7791330218	0.5071869141
1277	0.7791483104	0.5071712891
1278	0.7791524529	0.5071630208
1279	0.7791567445	0.5071553711
1280	0.7791791558	0.5071376302
1281	0.7791861296	0.507128125
1282	0.779191196	0.507119694
1283	0.7791996002	0.5071097331
1284	0.779204905	0.5071015951
1285	0.7792120576	0.5070931315
1286	0.7792187035	0.5070847982
1287	0.7792237401	0.5070746419
1288	0.7792384028	0.5070613607
1289	0.7792553902	0.5070461589
1290	0.7792584896	0.5070369466
1291	0.7792646885	0.5070291341
1292	0.7792729139	0.5070197591
1293	0.7792761326	0.5070129557
1294	0.7792785764	0.5070053711
1295	0.7792826891	0.5069985352
1296	0.779289335	0.5069898438
1297	0.7792946696	0.5069816081
1298	0.7793003917	0.5069744141
1299	0.7793052197	0.5069666341
1300	0.7793123722	0.5069596029
1301	0.7793127298	0.5069519531
1302	0.7793299854	0.5069369141
1303	0.7793351114	0.5069305339
1304	0.7793370187	0.5069229492
1305	0.779340148	0.5069157227
1306	0.7793449163	0.5069073893
1307	0.7793495655	0.5069008789
1308	0.7793539166	0.5068927083
1309	0.7793572843	0.5068842448
1310	0.7793617845	0.5068767578
1311	0.7793679237	0.5068661458
1312	0.7793747187	0.5068582031
1313	0.7793950438	0.5068422526
1314	0.7793995738	0.5068357747
1315	0.779404521	0.5068269206
1316	0.7794159651	0.5068160482
1317	0.7794479132	0.5067918294
1318	0.779456079	0.5067802409
1319	0.7794625163	0.5067724609
1320	0.7794699669	0.5067635417
1321	0.779473424	0.5067548177
1322	0.779478848	0.5067463542
1323	0.7794830799	0.5067391927
1324	0.7795047164	0.5067218424
1325	0.779512465	0.5067120117
1326	0.7795146704	0.5067060872
1327	0.7795346379	0.5066883138
1328	0.7795408368	0.5066808919
1329	0.7795571685	0.5066671549
1330	0.7795624137	0.5066581706
1331	0.7795690298	0.5066496094
1332	0.7795742154	0.5066417643
1333	0.7795798182	0.5066333333
1334	0.7795838714	0.5066260091
1335	0.7795894742	0.5066181966
1336	0.7795940638	0.5066097656
1337	0.7795974016	0.5066026042
1338	0.7796129584	0.5065887695
1339	0.7796257138	0.5065770508
1340	0.7796299458	0.5065698242
1341	0.7796362042	0.5065613932
1342	0.7796548009	0.5065467773
1343	0.7796653509	0.5065354492
1344	0.7796739936	0.5065263346
1345	0.779678762	0.5065181641
1346	0.7796852589	0.5065086589
1347	0.7796973586	0.5064955404
1348	0.7797021866	0.5064877279
1349	0.7797102332	0.5064783854
1350	0.7797151804	0.506471224
1351	0.7797239423	0.5064622721
1352	0.7797276378	0.5064548828
1353	0.7797313333	0.5064466797
1354	0.7797455192	0.5064327799
1355	0.7797599435	0.5064197591
1356	0.7797626257	0.5064139974
1357	0.7797663808	0.5064068034
1358	0.7797731757	0.5063980794
1359	0.7797898054	0.5063844076
1360	0.7797949314	0.5063757487
1361	0.7797973156	0.5063681641
1362	0.7798086405	0.5063565755
1363	0.7798244059	0.5063434245
1364	0.7798281908	0.5063367187
1365	0.7798473239	0.5063211914
1366	0.7798623443	0.5063083984
1367	0.7798660994	0.5063017904
1368	0.7798709869	0.5062948242
1369	0.7798762918	0.506287793
1370	0.7798803449	0.5062808268
1371	0.7798856497	0.5062735677
1372	0.7798896432	0.5062655924
1373	0.7799066901	0.5062510417
1374	0.7799103856	0.5062441732
1375	0.7799159884	0.5062370443
1376	0.7799237967	0.5062275716
1377	0.7799385786	0.5062153971
1378	0.7799466252	0.5062068034
1379	0.7799544334	0.5061985352
1380	0.7799569368	0.5061910482
1381	0.7799713016	0.5061795898
1382	0.7799870968	0.5061662109
1383	0.7799918652	0.5061597982
1384	0.7799956799	0.5061518555
1385	0.7800015211	0.5061437826
1386	0.7800091505	0.5061355794
1387	0.780015111	0.5061277669
1388	0.7800304294	0.5061131836
1389	0.7800321579	0.5061052409
1390	0.7800483108	0.5060908854
1391	0.7800537348	0.5060830404
1392	0.7800596356	0.5060753906
1393	0.7800622582	0.5060691081
1394	0.7800656557	0.5060628906
1395	0.7800680399	0.5060561523
1396	0.7800715566	0.506049349
1397	0.7800761461	0.5060418945
1398	0.7800806165	0.5060346029
1399	0.7800844312	0.506028418
1400	0.7800850272	0.5060217448
1401	0.7801046968	0.5060060872
1402	0.7801070213	0.5059992187
1403	0.7801107764	0.5059928385
1404	0.7801158428	0.505984668
1405	0.780123055	0.5059764974
1406	0.7801285088	0.5059689128
1407	0.7801322341	0.5059618815
1408	0.7801371813	0.5059557943
1409	0.7801419497	0.5059475911
1410	0.7801454961	0.5059409505
1411	0.7801535428	0.505932487
1412	0.7801612616	0.505923112
1413	0.7801687121	0.5059139648
1414	0.7801721692	0.5059081706
1415	0.7801783979	0.505900944
1416	0.7801821828	0.50589375
1417	0.7801847458	0.5058875326
1418	0.7801927924	0.5058779622
1419	0.7801968455	0.5058722982
1420	0.7802119851	0.5058601563
1421	0.7802168131	0.5058530599
1422	0.7802244425	0.5058448568
1423	0.7802277207	0.5058370768
1424	0.7802309394	0.5058306315
1425	0.7802334428	0.505824056
1426	0.7802494168	0.505810612
1427	0.7802540064	0.505804069
1428	0.7802585363	0.5057961589
1429	0.7802628279	0.5057894857
1430	0.7802809477	0.5057751628
1431	0.780285418	0.5057686198
1432	0.7802887857	0.5057629557
1433	0.7802927494	0.5057569336
1434	0.7802966833	0.5057515951
1435	0.7803010345	0.5057448568
1436	0.7803028822	0.5057381185
1437	0.7803188264	0.5057248047
1438	0.7803237736	0.5057176432
1439	0.7803291678	0.5057116536
1440	0.7803352177	0.5057035482
1441	0.7803388834	0.505695931
1442	0.7803428173	0.5056888346
1443	0.7803519964	0.5056790365
1444	0.7803556323	0.5056714844
1445	0.780359149	0.5056658854
1446	0.7803659439	0.5056576497
1447	0.7803722024	0.5056502604
1448	0.7803765535	0.5056436523
1449	0.7803867757	0.505633724
1450	0.7803926468	0.5056260091
1451	0.7803969979	0.5056192383
1452	0.7804021239	0.5056119466
1453	0.7804098129	0.5056038086
1454	0.7804230154	0.505592806
1455	0.7804398239	0.5055790365
1456	0.7804435492	0.5055730469
1457	0.7804498076	0.5055661458
1458	0.7804579735	0.505559082
1459	0.7804592252	0.5055538737
1460	0.7804669142	0.5055458984
1461	0.7804712653	0.5055394857
1462	0.7804804146	0.5055305013
1463	0.7804848552	0.5055243815
1464	0.7804907262	0.5055170898
1465	0.7804962993	0.5055106771
1466	0.7805153728	0.5054951172
1467	0.7805196047	0.5054891602
1468	0.7805224359	0.5054819661
1469	0.7805274129	0.5054753906
1470	0.780533433	0.5054686523
1471	0.7805408835	0.5054599284
1472	0.7805460095	0.5054525716
1473	0.780549705	0.5054452148
1474	0.780556798	0.5054377604
1475	0.7805661559	0.505427181
1476	0.7805667818	0.5054214518
1477	0.7805703282	0.5054153646
1478	0.7805732489	0.5054103841
1479	0.7805787325	0.5054030599
1480	0.7805851698	0.5053948568
1481	0.7805911899	0.5053872721
1482	0.7806049287	0.505375944
1483	0.7806084156	0.5053692057
1484	0.7806138098	0.5053625
1485	0.7806172967	0.5053558919
1486	0.7806206942	0.5053487956
1487	0.7806249559	0.5053425781
1488	0.7806382179	0.5053311523
1489	0.7806431651	0.5053245443
1490	0.7806467414	0.50531875
1491	0.7806517482	0.505311263
1492	0.7806563377	0.5053038411
1493	0.7806674242	0.5052941406
1494	0.7806738019	0.5052869792
1495	0.7806805074	0.5052793294
1496	0.7806847095	0.5052730469
